movie_id,title,genres,release_year,clean_title,genre_Action,genre_Adventure,genre_Animation,genre_Children's,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,genre_list
1633,Ulee's Gold (1997),Drama,1997,Ulee's Gold,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1635,"Ice Storm, The (1997)",Drama,1997,"Ice Storm, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1636,Stag (1997),Action|Thriller,1997,Stag,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
1639,Chasing Amy (1997),Drama|Romance,1997,Chasing Amy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1640,How to Be a Player (1997),Comedy,1997,How to Be a Player,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1641,"Full Monty, The (1997)",Comedy,1997,"Full Monty, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1996,Indian Summer (a.k.a. Alive & Kicking),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1997,"Mrs. Brown (Her Majesty, Mrs. Brown)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997,I Know What You Did Last Summer,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"['Horror', 'Mystery', 'Thriller']"
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,1997,"Devil's Advocate, The",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"['Crime', 'Horror', 'Mystery', 'Thriller']"
1646,Rocket Man (1997),Comedy,1997,Rocket Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1647,Playing God (1997),Crime|Thriller,1997,Playing God,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']"
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,1997,"House of Yes, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Comedy', 'Drama', 'Thriller']"
1649,"Fast, Cheap & Out of Control (1997)",Documentary,1997,"Fast, Cheap & Out of Control",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1650,Washington Square (1997),Drama,1997,Washington Square,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1651,Telling Lies in America (1997),Drama,1997,Telling Lies in America,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1652,Year of the Horse (1997),Documentary,1997,Year of the Horse,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997,Gattaca,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"['Drama', 'Sci-Fi', 'Thriller']"
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,1997,FairyTale: A True Story,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Drama', 'Fantasy']"
1655,Phantoms (1998),Horror,1998,Phantoms,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1656,Swept from the Sea (1997),Romance,1997,Swept from the Sea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1657,Wonderland (1997),Documentary,1997,Wonderland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,1997,"Life Less Ordinary, A",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Romance', 'Thriller']"
1659,Hurricane Streets (1998),Drama,1998,Hurricane Streets,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1660,Eve's Bayou (1997),Drama,1997,Eve's Bayou,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1661,Switchback (1997),Thriller,1997,Switchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
1662,Gang Related (1997),Crime,1997,Gang Related,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
1663,Stripes (1981),Comedy,1981,Stripes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1664,Nénette et Boni (1996),Drama,1996,Nénette et Boni,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1665,Bean (1997),Comedy,1997,Bean,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1666,Hugo Pool (1997),Romance,1997,Hugo Pool,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1667,Mad City (1997),Action|Drama,1997,Mad City,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1668,One Night Stand (1997),Drama,1997,One Night Stand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1669,"Tango Lesson, The (1997)",Romance,1997,"Tango Lesson, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1670,Welcome To Sarajevo (1997),Drama|War,1997,Welcome To Sarajevo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1671,Deceiver (1997),Crime,1997,Deceiver,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
1672,"Rainmaker, The (1997)",Drama,1997,"Rainmaker, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1673,Boogie Nights (1997),Drama,1997,Boogie Nights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1674,Witness (1985),Drama|Romance|Thriller,1985,Witness,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"['Drama', 'Romance', 'Thriller']"
1675,Incognito (1997),Crime|Thriller,1997,Incognito,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']"
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,1997,Starship Troopers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"['Action', 'Adventure', 'Sci-Fi', 'War']"
1677,Critical Care (1997),Comedy,1997,Critical Care,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1678,"Joy Luck Club, The (1993)",Drama,1993,"Joy Luck Club, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1679,Chairman of the Board (1998),Comedy,1998,Chairman of the Board,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1680,Sliding Doors (1998),Drama|Romance,1998,Sliding Doors,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,1997,Mortal Kombat: Annihilation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']"
1682,"Truman Show, The (1998)",Drama,1998,"Truman Show, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,1997,"Wings of the Dove, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"['Drama', 'Romance', 'Thriller']"
1684,Mrs. Dalloway (1997),Romance,1997,Mrs. Dalloway,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1685,"I Love You, I Love You Not (1996)",Romance,1996,"I Love You, I Love You Not",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1686,Red Corner (1997),Crime|Thriller,1997,Red Corner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']"
1687,"Jackal, The (1997)",Action|Thriller,1997,"Jackal, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
1688,Anastasia (1997),Animation|Children's|Musical,1997,Anastasia,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Animation', ""Children's"", 'Musical']"
1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,1997,"Man Who Knew Too Little, The",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Mystery']"
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997,Alien: Resurrection,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Action', 'Horror', 'Sci-Fi']"
1692,Alien Escape (1995),Horror|Sci-Fi,1995,Alien Escape,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
1693,Amistad (1997),Drama,1997,Amistad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1694,"Apostle, The (1997)",Drama,1997,"Apostle, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1695,Artemisia (1997),Drama,1997,Artemisia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1696,Bent (1997),Drama|War,1997,Bent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1697,"Big Bang Theory, The (1994)",Crime,1994,"Big Bang Theory, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
1698,"Boys, Les (1997)",Comedy,1997,"Boys, Les",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1699,"Butcher Boy, The (1998)",Drama,1998,"Butcher Boy, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1701,Deconstructing Harry (1997),Comedy|Drama,1997,Deconstructing Harry,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1702,Flubber (1997),Children's|Comedy|Fantasy,1997,Flubber,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy', 'Fantasy']"
1703,For Richer or Poorer (1997),Comedy,1997,For Richer or Poorer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1704,Good Will Hunting (1997),Drama,1997,Good Will Hunting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1705,Guy (1996),Drama,1996,Guy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1706,Harlem River Drive (1996),Drama,1996,Harlem River Drive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1707,Home Alone 3 (1997),Children's|Comedy,1997,Home Alone 3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
1708,Ill Gotten Gains (1997),Drama,1997,Ill Gotten Gains,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1709,Legal Deceit (1997),Thriller,1997,Legal Deceit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
1710,Man of Her Dreams (1996),Drama,1996,Man of Her Dreams,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,1997,Midnight in the Garden of Good and Evil,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Crime', 'Drama', 'Mystery']"
1713,Mouse Hunt (1997),Children's|Comedy,1997,Mouse Hunt,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
1714,Never Met Picasso (1996),Romance,1996,Never Met Picasso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1715,Office Killer (1997),Thriller,1997,Office Killer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
1716,"Other Voices, Other Rooms (1997)",Drama,1997,"Other Voices, Other Rooms",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1717,Scream 2 (1997),Horror|Thriller,1997,Scream 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Horror', 'Thriller']"
1718,Stranger in the House (1997),Thriller,1997,Stranger in the House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
1719,"Sweet Hereafter, The (1997)",Drama,1997,"Sweet Hereafter, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1720,Time Tracers (1995),Action|Adventure|Sci-Fi,1995,Time Tracers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Adventure', 'Sci-Fi']"
1721,Titanic (1997),Drama|Romance,1997,Titanic,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,1997,Tomorrow Never Dies,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Action', 'Romance', 'Thriller']"
1723,Twisted (1996),Comedy|Drama,1996,Twisted,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1724,Full Speed (1996),Drama,1996,Full Speed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1725,"Education of Little Tree, The (1997)",Drama,1997,"Education of Little Tree, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1726,"Postman, The (1997)",Drama,1997,"Postman, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1727,"Horse Whisperer, The (1998)",Drama,1998,"Horse Whisperer, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1728,"Winter Guest, The (1997)",Drama,1997,"Winter Guest, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1729,Jackie Brown (1997),Crime|Drama,1997,Jackie Brown,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
1730,Kundun (1997),Drama,1997,Kundun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1731,Mr. Magoo (1997),Comedy,1997,Mr. Magoo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,1998,"Big Lebowski, The",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,"['Comedy', 'Crime', 'Mystery', 'Thriller']"
1733,Afterglow (1997),Drama|Romance,1997,Afterglow,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1997,My Life in Pink (Ma vie en rose),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1735,Great Expectations (1998),Drama|Romance,1998,Great Expectations,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1738,Vermin (1998),Comedy,1998,Vermin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,1998,3 Ninjas: High Noon On Mega Mountain,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', ""Children's""]"
1740,Men of Means (1998),Action|Drama,1998,Men of Means,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1741,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama,1995,"Midaq Alley (Callejón de los milagros, El)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1742,Caught Up (1998),Crime,1998,Caught Up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
1743,Arguing the World (1996),Documentary,1996,Arguing the World,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1744,Firestorm (1998),Action|Adventure|Thriller,1998,Firestorm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Thriller']"
1746,Senseless (1998),Comedy,1998,Senseless,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1747,Wag the Dog (1997),Comedy|Drama,1997,Wag the Dog,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,1998,Dark City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"['Film-Noir', 'Sci-Fi', 'Thriller']"
1749,"Leading Man, The (1996)",Romance,1996,"Leading Man, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,1997,Star Kid,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']"
1752,Hard Rain (1998),Action|Thriller,1998,Hard Rain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
1753,Half Baked (1998),Comedy,1998,Half Baked,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1754,Fallen (1998),Action|Mystery|Thriller,1998,Fallen,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Action', 'Mystery', 'Thriller']"
1755,Shooting Fish (1997),Romance,1997,Shooting Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1756,"Prophecy II, The (1998)",Horror,1998,"Prophecy II, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1757,Duoluo tianshi (1995),Drama,1995,Duoluo tianshi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1758,Dangerous Beauty (1998),Drama,1998,Dangerous Beauty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1759,Four Days in September (1997),Drama,1997,Four Days in September,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1760,Spice World (1997),Comedy|Musical,1997,Spice World,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Comedy', 'Musical']"
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998,Deep Rising,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Action', 'Horror', 'Sci-Fi']"
1764,Tainted (1998),Comedy|Thriller,1998,Tainted,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Comedy', 'Thriller']"
1765,"Letter From Death Row, A (1998)",Crime|Drama,1998,"Letter From Death Row, A",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
1767,Music From Another Room (1998),Drama|Romance,1998,Music From Another Room,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1768,Mat' i syn (1997),Drama,1997,Mat' i syn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1769,"Replacement Killers, The (1998)",Action|Thriller,1998,"Replacement Killers, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
1770,B. Monkey (1998),Romance|Thriller,1998,B. Monkey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Romance', 'Thriller']"
1771,Night Flier (1997),Horror,1997,Night Flier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1998,Blues Brothers 2000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Action', 'Comedy', 'Musical']"
1773,Tokyo Fist (1995),Action|Drama,1995,Tokyo Fist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1774,Mass Transit (1998),Comedy|Drama,1998,Mass Transit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1776,Ride (1998),Drama,1998,Ride,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1777,"Wedding Singer, The (1998)",Comedy|Romance,1998,"Wedding Singer, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1779,Sphere (1998),Adventure|Sci-Fi|Thriller,1998,Sphere,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Adventure', 'Sci-Fi', 'Thriller']"
1780,Ayn Rand: A Sense of Life (1997),Documentary,1997,Ayn Rand: A Sense of Life,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1781,"Further Gesture, A (1996)",Drama,1996,"Further Gesture, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1782,Little City (1998),Comedy|Romance,1998,Little City,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1783,Palmetto (1998),Film-Noir|Mystery|Thriller,1998,Palmetto,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"['Film-Noir', 'Mystery', 'Thriller']"
1784,As Good As It Gets (1997),Comedy|Drama,1997,As Good As It Gets,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1785,King of New York (1990),Action|Crime,1990,King of New York,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime']"
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,1998,"Paralyzing Fear: The Story of Polio in America, A",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1788,Men With Guns (1997),Action|Drama,1997,Men With Guns,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1789,"Sadness of Sex, The (1995)",Drama,1995,"Sadness of Sex, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1791,Twilight (1998),Crime|Drama,1998,Twilight,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
1792,U.S. Marshalls (1998),Action|Thriller,1998,U.S. Marshalls,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
1793,Welcome to Woop-Woop (1997),Comedy,1997,Welcome to Woop-Woop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1794,Love and Death on Long Island (1997),Comedy|Drama,1997,Love and Death on Long Island,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1795,"Callejón de los milagros, El (1995)",Drama,1995,"Callejón de los milagros, El",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1796,In God's Hands (1998),Action|Drama,1998,In God's Hands,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1797,Everest (1998),Documentary,1998,Everest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1798,Hush (1998),Thriller,1998,Hush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
1799,Suicide Kings (1997),Crime|Drama,1997,Suicide Kings,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
1801,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,1998,"Man in the Iron Mask, The",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Action', 'Drama', 'Romance']"
1804,"Newton Boys, The (1998)",Crime|Drama,1998,"Newton Boys, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,1998,Wild Things,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
1806,Paulie (1998),Adventure|Children's|Comedy,1998,Paulie,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's"", 'Comedy']"
1807,"Cool Dry Place, A (1998)",Drama,1998,"Cool Dry Place, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1809,Hana-bi (1997),Comedy|Crime|Drama,1997,Hana-bi,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime', 'Drama']"
1810,Primary Colors (1998),Drama,1998,Primary Colors,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1811,"Niagara, Niagara (1997)",Drama,1997,"Niagara, Niagara",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1812,Wide Awake (1998),Children's|Comedy|Drama,1998,Wide Awake,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy', 'Drama']"
1814,"Price Above Rubies, A (1998)",Drama,1998,"Price Above Rubies, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1815,Eden (1997),Drama,1997,Eden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1816,Two Girls and a Guy (1997),Comedy|Drama,1997,Two Girls and a Guy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1817,No Looking Back (1998),Comedy|Drama|Romance,1998,No Looking Back,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
1819,Storefront Hitchcock (1997),Drama,1997,Storefront Hitchcock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1820,"Proposition, The (1998)",Drama,1998,"Proposition, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1821,"Object of My Affection, The (1998)",Comedy|Romance,1998,"Object of My Affection, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1822,Meet the Deedles (1998),Children's|Comedy,1998,Meet the Deedles,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
1824,Homegrown (1998),Comedy|Thriller,1998,Homegrown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Comedy', 'Thriller']"
